isu_cd,effective_date,factor,event_type,source,evidence,price_check,confidence,note
014200,20241022,0.0333333274535763,reduction,v1+ledger,20240926000404,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
014200,20250429,5,split,v1+ledger,20250311901454,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
014280,20190507,5,split,v1+ledger,20190314800152,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
014530,20160516,10,split,v1+ledger,20160114800237,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015020,20260527,0.5,merge,v1+ledger,20260512800924,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015230,20190918,1.4286115,bonus,disclosure,20190830000388,pass,confirmed,"신주 857,223 = 공시 bonus | 주식수반영일 20191011"
015230,20201207,5,split,v1+ledger,20200911800149,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015230,20220218,2,split,v1+ledger,20211206800167,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015360,20260409,5,split,v1+ledger,20260318801093,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015540,20161006,0.0999999836022375,reduction,v1+ledger,20160708000361,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
015590,20200703,1.39999999260601,bonus,disclosure,20200624000193,pass,confirmed,"신주 64,917,610 = 공시 bonus | 주식수반영일 20200728"
015590,20260511,0.19999999662421,merge,v1+ledger,20260316802708,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
016385,20190919,0.333331252029271,reduction,v1+ledger,20190612000449,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
016590,20230424,10,split,v1+ledger,20230315800471,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
016600,20260529,0.0799999946142185,merge,v1+ledger,20260528900988,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
016670,20240517,0.0333333287517928,reduction,v1+ledger,20240312000537,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
016740,20180823,1.48424549130494,bonus,disclosure,20180809000026,warn,confirmed,"신주 8,830,694 = 공시 bonus | 주식수반영일 20180913"
016790,20230726,3,bonus,disclosure,20230712000495,warn,confirmed,"신주 115,195,870 = 공시 bonus | 주식수반영일 20230821"
017180,20180103,1.02079866888519,bonus,disclosure,20171220000092,pass,confirmed,"신주 500,000 = 공시 bonus | 주식수반영일 20180124"
017650,20200708,0.2,merge,v1+ledger,20200707900494,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
017680,20190709,0.124999997857478,reduction,v1+ledger,20190410002068,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
017800,20200702,1.5,bonus,disclosure,20200618000094,warn,confirmed,"신주 12,783,667 = 공시 bonus | 주식수반영일 20200722"
017810,20190507,10,split,v1+ledger,20190402801024,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
017860,20241125,3,bonus,disclosure,20241111000109,warn,confirmed,"신주 11,722,808 = 공시 bonus | 주식수반영일 20241224"
018290,20200213,0.866879726411867,reduction,v1+ledger,20191204000460,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
018620,20180206,1.09999204283941,mixed,disclosure,20180125000156,pass,confirmed,"신주 1,438,841 = 공시 mixed | 주식수반영일 20180228"
018620,20260521,0.19999997923106,merge,v1+ledger,20260520900489,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
018700,20260512,0.333333342824667,reduction,v1+ledger,20260427000613,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
018880,20160216,5,split,v1+ledger,20151116800463,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019010,20190515,10,split,v1+ledger,20190510900773,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019550,20260529,0.499999996914848,merge,v1+ledger,20260528900595,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019570,20230503,0.333333333333333,reduction,v1+ledger,20230215001227,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019590,20190108,0.507614211484216,reduction,v1+ledger,20181010000177,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019590,20250414,0.333333330408498,reduction,v1+ledger,20250407001210,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
019660,20250523,0.333333333333333,reduction,v1+ledger,20250514001262,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
020400,20190508,5,split,v1+ledger,20190503900708,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
020400,20260410,2,bonus,disclosure,20260326001131,warn,confirmed,"신주 3,189,166 = 공시 bonus | 주식수반영일 20260507"
021040,20221223,0.1,merge,v1+ledger,20221222900506,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
021040,20240925,2,split,v1+ledger,20240924900378,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
021045,20221223,0.0999998585728206,merge,v1+ledger,20221222900506,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
021045,20240925,2,split,v1+ledger,20240924900378,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
023430,20171123,0.0999999975921323,reduction,v1+ledger,20170905000262,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
023450,20190304,2.74186363767126,bonus,disclosure,20190213000207,warn,confirmed,"신주 2,300,866 = 공시 bonus | 주식수반영일 20190329"
023600,20180328,1.05,bonus,disclosure,20180307000390,pass,confirmed,"신주 700,000 = 공시 bonus | 주식수반영일 20180424"
023600,20190328,1.1,bonus,disclosure,20190311000378,pass,confirmed,"신주 1,470,000 = 공시 bonus | 주식수반영일 20190424"
023770,20200520,1.99771892299389,bonus,disclosure,20200506000108,warn,confirmed,"신주 4,253,612 = 공시 bonus | 주식수반영일 20200608"
023790,20211028,1.99764658952211,bonus,disclosure,20211014000121,warn,confirmed,"신주 7,327,799 = 공시 bonus | 주식수반영일 20211117"
023900,20161109,1.5,bonus,disclosure,20161026000185,warn,confirmed,"신주 4,200,000 = 공시 bonus | 주식수반영일 20161209"
023960,20180328,1.99999982230723,bonus,disclosure,20180404002573,warn,confirmed,"신주 11,255,380 = 공시 bonus | 주식수반영일 20180411"
024720,20231019,2,bonus,disclosure,20231102000329,warn,confirmed,"신주 18,384,760 = 공시 bonus | 주식수반영일 20231109"
024810,20210524,0.103480381350483,reduction,v1+ledger,20210521000373,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
024840,20170111,0.2,reduction,v1+ledger,20161017000416,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
024850,20260504,0.20132113037873,merge,v1+ledger,20260430901196,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
024890,20260521,0.199999990302831,merge,v1+ledger,20260311801002,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
024910,20180907,1.49065714461811,mixed,disclosure,20180828000031,pass,confirmed,"신주 11,790,002 = 공시 mixed | 주식수반영일 20181004"
025320,20230228,1.02277736001285,bonus,disclosure,20230210000753,pass,confirmed,"신주 1,717,593 = 공시 bonus | 주식수반영일 20230323"
025320,20231228,1.04953032361478,bonus,disclosure,20231208000517,pass,confirmed,"신주 3,955,607 = 공시 bonus | 주식수반영일 20240125"
025320,20241227,1.04979404408145,bonus,disclosure,20250124000385,pass,confirmed,"신주 4,173,634 = 공시 bonus | 주식수반영일 20250206"
025320,20251230,1.04999178991352,bonus,disclosure,20251112000279,warn,confirmed,"신주 4,385,957 = 공시 bonus | 주식수반영일 20260128"
025440,20230511,0.2,merge,v1+ledger,20230510900521,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025440,20240503,5,split,v1+ledger,20240502900698,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025560,20200702,0.02,reduction,v1+ledger,20200417000002,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025560,20210430,0.199999957134274,merge,v1+ledger,20210315801695,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025560,20230817,5.97917196782659,bonus,disclosure,20230803000235,warn,confirmed,"신주 25,340,475 = 공시 bonus | 주식수반영일 20230904"
025560,20250722,0.0624999912858555,reduction,v1+ledger,20250529000135,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025620,20210826,1.21051643130956,mixed,v1+ledger,20210720000082,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025750,20260430,0.199999990070148,merge,v1+ledger,20260423800976,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025900,20240503,2.5,split,v1+ledger,20240502900685,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
025980,20180517,5,split,v1+ledger,20180514901101,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
027040,20260528,0.199999994251952,merge,v1+ledger,20260527900618,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
027410,20161123,1.99998776941793,bonus,disclosure,20161107000214,warn,confirmed,"신주 24,773,661 = 공시 bonus | 주식수반영일 20161214"
027740,20211104,0.199999995969217,reduction,v1+ledger,20210917000169,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
027740,20260518,0.5,merge,v1+ledger,20260306801041,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
028300,20200605,1.09979627896726,mixed,disclosure,20200526000070,pass,confirmed,"신주 4,744,806 = 공시 mixed | 주식수반영일 20200623"
028300,20210315,1.99747896399834,bonus,disclosure,20210226000085,warn,confirmed,"신주 52,968,898 = 공시 bonus | 주식수반영일 20210401"
028300,20230802,1.0499163916407,bonus,disclosure,20230719000110,pass,confirmed,"신주 6,129,729 = 공시 bonus | 주식수반영일 20230821"
029480,20220427,1.14157855785714,merge,v1+ledger,20220428900532,warn,confirmed,"v1 confirmed 승계, 일간 실측 배율"
030270,20190111,0.0499999980165817,reduction,v1+ledger,20181023000336,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
030350,20241129,0.199999991353093,reduction,v1+ledger,20240913000262,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
031430,20220411,5,split,v1+ledger,20220222800482,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
031820,20260506,0.0999999950434305,merge,v1+ledger,20260303801271,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032040,20171215,0.19999999385652,reduction,v1+ledger,20171031000430,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032350,20160822,1.49999998347837,bonus,disclosure,20160808000036,warn,confirmed,"신주 15,131,674 = 공시 bonus | 주식수반영일 20160908"
032500,20190510,2,bonus,disclosure,20190423000212,warn,confirmed,"신주 18,810,000 = 공시 bonus | 주식수반영일 20190531"
032540,20260320,1.49999996411039,bonus,disclosure,20260304000946,warn,confirmed,"신주 6,965,804 = 공시 bonus | 주식수반영일 20260415"
032560,20210318,1.14285714285714,bonus,disclosure,20210226001054,pass,confirmed,"신주 2,000,000 = 공시 bonus | 주식수반영일 20210419"
032560,20220225,1.0625,bonus,disclosure,20220211000192,pass,confirmed,"신주 1,000,000 = 공시 bonus | 주식수반영일 20220328"
032680,20230503,2.49999998692732,split,v1+ledger,20230502900824,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032680,20260526,0.199999994246227,merge,v1+ledger,20260522900772,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032685,20260526,0.199998318446918,merge,v1+ledger,20260522900772,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032750,20220418,1.2,bonus,v1+ledger,20211208900422,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032800,20210412,5,split,v1+ledger,20210409900674,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032800,20220204,0.1,reduction,v1+ledger,20211202000333,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032800,20241101,0.199999996518489,merge,v1+ledger,20241031900809,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032800,20260506,0.199999986944334,reduction,v1+ledger,20260312001069,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032860,20201023,0.1,reduction,v1+ledger,20200813000523,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032980,20220506,0.499999992526245,reduction,v1+ledger,20220331002137,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
032980,20250909,0.5,reduction,v1+ledger,20250716000273,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033180,20231004,0.333333333333333,reduction,v1+ledger,20230804000436,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033180,20240229,0.199999993401822,reduction,v1+ledger,20240131000610,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033180,20250516,0.249999987077035,reduction,v1+ledger,20250312000379,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033180,20250613,5,split,v1+ledger,20250521800163,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033230,20210122,1.19735602960414,mixed,disclosure,20210112000080,pass,confirmed,"신주 6,034,997 = 공시 mixed | 주식수반영일 20210219"
033250,20260507,0.2,merge,v1+ledger,20260316802756,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033430,20170411,0.1,reduction,v1+ledger,20170317000039,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033430,20180716,5,split,v1+ledger,20180711900314,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033540,20170905,1.47691169945012,bonus,disclosure,20170822000172,warn,confirmed,"신주 5,383,457 = 공시 bonus | 주식수반영일 20170928"
033540,20210503,2.5,split,v1+ledger,20210430900565,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033540,20240220,0.39999999140589,merge,v1+ledger,20240219900892,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
033830,20170510,10,split,v1+ledger,20170502900636,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035080,20220520,0.199999992271818,merge,v1+ledger,20220519900262,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035200,20160119,1.19095194805195,bonus,disclosure,20151230000355,pass,confirmed,"신주 1,176,264 = 공시 bonus | 주식수반영일 20160119"
035200,20161229,1.09619732877661,bonus,disclosure,20161214000118,pass,confirmed,"신주 705,729 = 공시 bonus | 주식수반영일 20170119"
035200,20171228,1.0999906366494,bonus,disclosure,20171208000454,pass,confirmed,"신주 804,124 = 공시 bonus | 주식수반영일 20180119"
035200,20181228,1.09998432080426,bonus,disclosure,20181211000160,pass,confirmed,"신주 884,473 = 공시 bonus | 주식수반영일 20190118"
035290,20191219,0.0999999844366297,reduction,v1+ledger,20191105000230,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035290,20251223,0.5,reduction,v1+ledger,20251204000188,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035420,20181012,5,split,v1+ledger,20180726800004,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035480,20191022,0.2,reduction,v1+ledger,20190918000614,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035510,20220411,10,split,v1+ledger,20220222800391,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035620,20260506,0.249999989924728,reduction,v1+ledger,20260407002266,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
035720,20210415,5,split,v1+ledger,20210225800978,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
036170,20170524,0.5,merge,v1+ledger,20170519900413,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
036200,20161220,1.94435922751976,bonus,disclosure,20161206000052,warn,confirmed,"신주 14,893,360 = 공시 bonus | 주식수반영일 20170111"
036420,20190802,0.0999999986117761,merge,v1+ledger,20190730900395,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
036480,20180516,10,split,v1+ledger,20180511900581,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
036630,20220525,0.46616935738255,reduction,v1+ledger,20220207000271,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
036630,20230908,0.814814814814815,reduction,v1+ledger,20230613000353,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
037070,20220228,1.42857142857143,bonus,disclosure,20220215000072,warn,confirmed,"신주 6,000,000 = 공시 bonus | 주식수반영일 20220324"
037710,20220411,5,split,v1+ledger,20220222800676,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
037950,20260508,0.199999990526661,reduction,v1+ledger,20260423000634,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
038340,20170322,0.2,reduction,v1+ledger,20170217000071,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
038340,20211223,0.333333333333333,reduction,v1+ledger,20211105000246,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
038390,20241122,2,bonus,disclosure,20241108000063,warn,confirmed,"신주 8,360,411 = 공시 bonus | 주식수반영일 20241213"
038530,20170516,0.0999999897459589,reduction,v1+ledger,20170330000956,pass,confirmed,"v1 confirmed 승계, 일간 실측 배율"
